rebalance_freq,window,step,capital
30,150,20,0.9878573188068719
30,150,21,0.998458775860174
30,150,22,0.9966133439687913
30,150,23,0.982799654716514
30,150,24,0.9571834294473914
30,150,25,1.0222690070359965
30,150,26,1.0362729582907924
30,150,27,1.0438170776099638
30,150,28,0.9950757842703956
30,150,29,1.0483417793065604
30,150,30,0.9919111953051301
30,150,31,0.9737257575572218
30,150,32,0.9514843771329468
30,150,33,1.0061081677529722
30,150,34,1.0151147842894974
30,150,35,0.975407819634631
30,150,36,0.9653225072199582
30,150,37,1.0495606528162023
30,150,38,0.9962500786547006
30,150,39,0.9968530744453397
30,150,40,1.0309485770672298
30,150,41,0.9573276480097009
30,150,42,1.0442282634128528
30,150,43,0.9758607699662623
30,150,44,0.9699527812004206
30,150,45,0.9864445759421777
30,150,46,1.0057872402258243
30,150,47,1.0009859604905624
30,150,48,0.9859107965850307
30,150,49,0.9566251817786385
30,150,50,1.0053977417504703
30,150,51,1.0194839940447837
30,150,52,0.982215114263561
30,150,53,1.0382196067525549
30,150,54,0.997391904389127
30,150,55,0.9834553599360962
30,150,56,0.9912305971279436
30,150,57,0.9843927877587012
30,150,58,1.0006703135413688
30,150,59,1.0393250429806156
30,150,60,1.043617851935314
30,150,61,1.0040859423898572
30,150,62,0.9703960981936066
30,150,63,1.0278305852456
30,150,64,1.018378739799871
30,150,65,1.0020634279420522
30,150,66,0.9770844419264266
30,150,67,0.9718067548480591
30,150,68,1.0046824789487987
30,150,69,1.007722925279734
30,150,70,0.9980389187962505
30,150,71,1.0365326286723229
30,150,72,1.0390737265453267
30,150,73,0.9818876104361012
30,150,74,1.0305916105367747
30,150,75,0.9501193656494333
30,150,76,0.9552193917446585
30,150,77,0.9841026003478777
30,150,78,1.0459407260029767
30,150,79,1.0142812473614486
30,150,80,0.9892671764629881
30,150,81,0.9788586820879446
30,150,82,0.989118638004366
30,150,83,1.0201477036607072
30,150,84,0.9548989935997965
30,150,85,0.9974692255201144
30,150,86,0.9783276360407558
30,150,87,1.0125872709111385
30,150,88,1.0210644175931054
30,150,89,1.0340404709941584
30,150,90,0.9905704619638752
30,150,91,1.0034049135056575
30,150,92,0.951366297564601
30,150,93,1.0076780461032324
30,150,94,0.9683055514413771
30,150,95,1.0104905807430247
30,150,96,1.0144309860506417
30,150,97,1.0247315084593802
30,150,98,1.038947724884701
30,150,99,1.0249101031293555
30,180,0,0.9875387149894955
30,180,1,1.0145052155713805
30,180,2,0.9837242961059378
30,180,3,1.0463016716937592
30,180,4,1.0231027989246504
30,180,5,1.0076947884872265
30,180,6,1.0291841054220257
30,180,7,1.0089809925895403
30,180,8,0.9941441872607186
30,180,9,1.013493111958309
30,180,10,1.0357282817361013
30,180,11,1.0409847670508328
30,180,12,0.975085421775874
30,180,13,0.9585236335170312
30,180,14,0.9950166674513025
30,180,15,0.974446707129652
30,180,16,0.994855726248816
30,180,17,1.0334098669782303
30,180,18,1.0262154895812141
30,180,19,0.9515593875459926
30,180,20,0.9771233966829518
30,180,21,1.0393650426454606
30,180,22,1.0380769177524336
30,180,23,1.0114961959741287
30,180,24,0.9501899665713933
30,180,25,0.9800738487542054
30,180,26,0.980117843229599
30,180,27,1.0231940791275664
30,180,28,1.0346232417067203
30,180,29,1.0089632722274433
30,180,30,1.0286524332047742
30,180,31,1.0344640246606538
30,180,32,0.959157069823166
30,180,33,0.9921801520106242
30,180,34,1.029339912862546
30,180,35,1.0026409256979631
30,180,36,0.9590283858071433
30,180,37,1.0020868021453182
30,180,38,0.9866277411653679
30,180,39,0.957095503886983
30,180,40,1.013253305759243
30,180,41,1.0417170525733512
30,180,42,1.0492070106908906
30,180,43,1.0003229410240386
30,180,44,1.010387502619601
30,180,45,0.9660181893963761
30,180,46,1.0092672968378023
30,180,47,0.9603107545223867
30,180,48,0.9835801675171525
30,180,49,1.0282612696751794
30,180,50,1.0210064689153426
30,180,51,0.9876876335916485
30,180,52,1.0256667152313166
30,180,53,0.966948827123729
30,180,54,1.0144077349239953
30,180,55,1.0453629061595004
30,180,56,1.0187282577243744
30,180,57,0.9869053780197757
30,180,58,0.9538823570029481
30,180,59,1.0428509697390067
30,180,60,1.0416181778006697
30,180,61,0.9754261817916126
30,180,62,0.987885085390765
30,180,63,1.0090628728589306
30,180,64,0.9678525176710778
30,180,65,0.9889895747306017
30,180,66,0.9778603889915578
30,180,67,1.0034511604155494
30,180,68,1.030060540259711
30,180,69,0.9904135218235932
30,180,70,0.9571562805509288
30,180,71,0.9818827355669011
30,180,72,0.9506710167739459
30,180,73,0.9867259859834018
30,180,74,1.0291688301166355
30,180,75,1.0420381831713867
30,180,76,0.996255516964823
30,180,77,1.0025937331632302
30,180,78,1.028981768848861
30,180,79,0.9898950392109865
30,180,80,1.0448631727994204
30,180,81,0.9962007286338806
30,180,82,0.9707189507988453
30,180,83,0.9997516865323591
30,180,84,1.0168498856694077
30,180,85,0.9804118496642333
30,180,86,0.9894835809325125
30,180,87,0.9766650137526585
30,180,88,1.020934844301401
30,180,89,0.9530402477714837
30,180,90,1.0337295875546848
30,180,91,1.0225994532309937
30,180,92,0.9646591963251964
30,180,93,0.9663107139131123
30,180,94,0.9786562057330888
30,180,95,0.974806223149089
30,180,96,1.0175266830701206
30,180,97,0.994116938159562
30,180,98,0.9950234185328668
30,180,99,1.0408066680779553
30,210,0,1.0251442709225345
30,210,1,1.0366496268569576
30,210,2,0.9807900546984649
30,210,3,0.9669829022962386
30,210,4,0.9566841473761881
30,210,5,0.9789168807743145
30,210,6,0.9565382238225018
30,210,7,1.0091590324496482
30,210,8,0.9908219553435563
30,210,9,1.0352865135265343
30,210,10,1.024325738996532
30,210,11,1.0337880458163167
30,210,12,0.9544553084733847
30,210,13,0.9731893226612016
30,210,14,1.0070532730406647
30,210,15,1.015951313905761
30,210,16,1.0213147163624867
30,210,17,0.9977973197750578
30,210,18,1.0029930807919103
30,210,19,0.9956177841672151
30,210,20,0.976326008640647
30,210,21,0.9976655281600104
30,210,22,0.9897275082846364
30,210,23,0.9904281887879492
30,210,24,1.0027622584174416
30,210,25,0.9506807114924698
30,210,26,1.0092215150929602
30,210,27,1.0025538194513026
30,210,28,1.032470746274164
30,210,29,1.033372452285803
30,210,30,0.9702185890124446
30,210,31,1.0165114344959523
30,210,32,1.028858160422634
30,210,33,1.0049918739909105
30,210,34,1.021012656358784
30,210,35,0.9781468622764345
30,210,36,0.9927077493472908
30,210,37,1.0240672930031305
30,210,38,1.0197303576197467
30,210,39,1.0491765141544338
30,210,40,0.9947949353540659
30,210,41,1.0472642960762806
30,210,42,0.9806200665457107
30,210,43,0.9619555546823746
30,210,44,1.0290192228668105
30,210,45,1.0232039174291743
30,210,46,0.9660220019482048
30,210,47,1.006439160742233
30,210,48,0.9702710271507634
30,210,49,0.9983953447393554
30,210,50,1.0189845696765312
30,210,51,1.0428714923742244
30,210,52,1.0424259862026566
30,210,53,0.9856476964093381
30,210,54,1.024694243834756
30,210,55,1.0009003922605926
30,210,56,0.993369880419606
30,210,57,1.0390645506864293
30,210,58,0.9676067806141752
30,210,59,0.9606562620141817
30,210,60,1.005257140016735
30,210,61,0.9906018006032196
30,210,62,1.022916612089508
30,210,63,0.9837933786530456
30,210,64,0.9871924157247403
30,210,65,0.9630151224207819
30,210,66,0.9879621906064482
30,210,67,1.0180744830551458
30,210,68,0.9863896630572881
30,210,69,1.030436837735099
30,210,70,1.0466585995945021
30,210,71,0.9866967739772814
30,210,72,0.9929783799199403
30,210,73,0.953927902040943
30,210,74,1.0349408765828503
30,210,75,1.0091197149762823
30,210,76,0.9619325951445278
30,210,77,1.0268514072309347
30,210,78,0.9948082136299503
30,210,79,1.0033752204481308
30,210,80,0.9964400906882156
30,210,81,0.9762577242741797
30,210,82,1.0120898704703123
30,210,83,1.0220694229222393
30,210,84,1.0312115161353341
30,210,85,0.9849227936634718
30,210,86,0.9752851140977815
30,210,87,0.9622043835341941
30,210,88,0.988824783180272
30,210,89,0.990209506261556
30,210,90,1.0498914189754975
30,210,91,0.9927806152966304
30,210,92,1.015434977681078
30,210,93,0.969286762203564
30,210,94,1.010791406873857
30,210,95,1.0432802039961584
30,210,96,0.9767305852093356
30,210,97,1.01548992948866
30,210,98,1.013641871461325
30,210,99,1.039053622502751
30,240,0,1.0318927742440096
30,240,1,0.9662022219229415
30,240,2,0.9651250782237424
30,240,3,0.9743815487898055
30,240,4,1.011286326022586
30,240,5,0.9601603965141288
30,240,6,1.019616425708524
30,240,7,0.991356903092561
30,240,8,0.963364756584696
30,240,9,0.9640416618391052
30,240,10,1.0279395218668763
30,240,11,0.9828583890718924
30,240,12,1.0080316477257603
30,240,13,1.0287351863213328
30,240,14,0.9917881363542017
30,240,15,0.9539087072738968
30,240,16,1.036144785731635
30,240,17,1.0108381815728276
30,240,18,1.0030571693106372
30,240,19,0.9665272804190328
30,240,20,0.9507553916368904
30,240,21,1.0063393098619489
30,240,22,1.020121067405301
30,240,23,0.9724131748898323
30,240,24,1.0196250652691465
30,240,25,0.950076592147818
30,240,26,1.0300535614650645
30,240,27,0.9615558297741167
30,240,28,0.9932171222278876
30,240,29,1.024880865933118
30,240,30,0.9661118515839228
30,240,31,1.0165640386963661
30,240,32,1.0243798384664542
30,240,33,1.007557546914463
30,240,34,1.009696711924081
30,240,35,0.975608338570296
30,240,36,0.9947628775894319
30,240,37,0.9634660168963247
30,240,38,1.0083460749313025
30,240,39,1.0335034379632422
30,240,40,0.966774059444687
30,240,41,0.9629595846279384
30,240,42,1.0460659232897542
30,240,43,1.015080370913506
30,240,44,0.9610627011473339
30,240,45,1.0263339446201345
30,240,46,0.9521201198547797
30,240,47,0.9672939937122712
30,240,48,0.9985240334648733
30,240,49,1.0272272182095425
30,240,50,0.9691813283360815
30,240,51,0.9849059855296776
30,240,52,1.0169827331074177
30,240,53,0.98240347350019
30,240,54,1.0363452227210073
30,240,55,1.0081108636212703
30,240,56,1.0031999207048008
30,240,57,1.0045536910093682
30,240,58,0.9825013656538631
30,240,59,1.028294727776741
30,240,60,1.0447269379971624
30,240,61,1.0240972002973732
30,240,62,1.0273473434853684
30,240,63,0.9691076807594262
30,240,64,0.9619333410035117
30,240,65,1.0126071241520607
30,240,66,0.9876885103365147
30,240,67,0.9569681436914103
30,240,68,0.9539063897909675
30,240,69,1.0155190442331434
30,240,70,0.9545998937099789
30,240,71,0.9994954590064978
30,240,72,0.9995997259460334
30,240,73,0.9800402636856423
30,240,74,1.0066881695923207
30,240,75,0.9528060826092523
30,240,76,1.0453443373837064
30,240,77,1.0151524510583978
30,240,78,0.9868889176345763
30,240,79,1.0185545395782785
30,240,80,0.957524432257627
30,240,81,0.9653830316527878
30,240,82,1.025352318595891
30,240,83,1.0274725942227263
30,240,84,1.0058394154356314
30,240,85,1.002373747721057
30,240,86,1.029616723228209
30,240,87,1.00445274063611
30,240,88,0.9512953001884764
30,240,89,0.9903426413559342
30,240,90,1.0018668060930052
30,240,91,1.024941609156285
30,240,92,1.0260036683725686
30,240,93,1.0275346675895922
30,240,94,0.9734047651128748
30,240,95,1.0075215523993324
30,240,96,0.9829277865945628
30,240,97,1.0221256139435986
30,240,98,0.9800659592784591
30,240,99,1.0424703169597225
30,300,0,1.0392277556147915
30,300,1,0.9726629135530076
30,300,2,0.9523078911177755
30,300,3,0.9924693562195817
30,300,4,1.0461294344088143
30,300,5,0.9978056414461416
30,300,6,0.9678325370454693
30,300,7,1.0257837426951728
30,300,8,0.9839580495561888
30,300,9,0.9651655311145055
30,300,10,1.0431288005833153
30,300,11,1.004831623952792
30,300,12,0.9657048239899158
30,300,13,1.0267935504611347
30,300,14,1.0405360727858879
30,300,15,0.9761061556903641
30,300,16,1.0341907796557768
30,300,17,0.9918690619837864
30,300,18,1.0259729378344742
30,300,19,0.9576501370163727
30,300,20,0.9707200594047077
30,300,21,0.9847312245628013
30,300,22,1.007674038424652
30,300,23,1.011538157574709
30,300,24,0.9593880439978406
30,300,25,1.033734532238858
30,300,26,0.9595731756879318
30,300,27,0.9984723392071452
30,300,28,0.967271394735342
30,300,29,1.0264635986545334
30,300,30,0.9536932606252003
30,300,31,0.9728621674469468
30,300,32,1.046059656467722
30,300,33,0.9762217861422599
30,300,34,0.9584101702475304
30,300,35,1.0177758287708558
30,300,36,1.0308503701623506
30,300,37,0.9572646702892113
30,300,38,1.0205592908051755
30,300,39,0.9855299393427334
30,300,40,1.0421004243643215
30,300,41,1.0353128673545993
30,300,42,1.0229060483662362
30,300,43,0.9665571127233101
30,300,44,0.989236098449131
30,300,45,1.048071415236677
30,300,46,1.0027874008501412
30,300,47,1.0494578990462584
30,300,48,0.980764674357212
30,300,49,0.9609356931219558
30,300,50,0.9603203149814954
30,300,51,0.9670709450607877
30,300,52,0.9668613335814239
30,300,53,0.9720204105863508
30,300,54,0.9781321372503337
30,300,55,1.0382287528842755
30,300,56,0.990741897432632
30,300,57,1.0392177030854888
30,300,58,1.002467757638656
30,300,59,0.9831279686915116
30,300,60,0.9617051428024515
30,300,61,1.026942877043706
30,300,62,0.9621629756252812
30,300,63,1.0458351445208356
30,300,64,0.9844017229906213
30,300,65,1.022164747587637
30,300,66,0.9575692971100542
30,300,67,0.962762064137575
30,300,68,1.0413975090805514
30,300,69,0.9565783708242837
30,300,70,1.019134693305511
30,300,71,1.0309303315035103
30,300,72,0.9929791607027351
30,300,73,0.9564485522123735
30,300,74,1.0353336756893823
30,300,75,1.0390976440925694
30,300,76,1.041278288270809
30,300,77,1.0235354230743883
30,300,78,0.9818125798169574
30,300,79,1.0267750647409546
30,300,80,1.0157882783495236
30,300,81,1.016602388462477
30,300,82,1.0312999426898017
30,300,83,0.974428010414409
30,300,84,1.0282512867617593
30,300,85,0.9598957343407842
30,300,86,0.956743345130427
30,300,87,1.0384166897599028
30,300,88,1.0336528957560864
30,300,89,0.9520506667895471
30,300,90,0.9679568428420854
30,300,91,0.9709145438525326
30,300,92,0.9562017297908976
30,300,93,0.9827178035314271
30,300,94,0.9788642586657803
30,300,95,0.9579525943794253
30,300,96,1.047625571650841
30,300,97,0.9749240279862995
30,300,98,1.0333101158941913
30,300,99,0.9505065930795872
30,270,0,0.9838812596515563
30,270,1,0.9629758646824975
30,270,2,1.008971016048673
30,270,3,0.9862573825377307
30,270,4,1.0247995160264696
30,270,5,1.0165721789706086
30,270,6,1.0045516425191723
30,270,7,1.0072820368152509
30,270,8,0.9962838483524478
30,270,9,1.026009269116953
30,270,10,0.985743895999087
30,270,11,1.0018612330986918
30,270,12,0.9786825519660173
30,270,13,0.9707064871895479
30,270,14,1.0096323977078372
30,270,15,1.0139945970427633
30,270,16,1.0201414584441866
30,270,17,0.9519859046679975
30,270,18,0.970869740410817
30,270,19,1.0470351267235871
30,270,20,0.9559956213823917
30,270,21,0.9997128716329781
30,270,22,0.9710256327633904
30,270,23,0.9976830750812709
30,270,24,0.9889420717238905
30,270,25,0.9836816549384112
30,270,26,1.0428912477658434
30,270,27,1.0384343292748344
30,270,28,1.0408904435375592
30,270,29,1.0058410706238787
30,270,30,1.0018264977270488
30,270,31,0.9765203793183614
30,270,32,1.0220928754421577
30,270,33,0.9648171442192671
30,270,34,1.0065248602774841
30,270,35,0.9990571548930894
30,270,36,0.9734411195587117
30,270,37,1.0112731739578904
30,270,38,0.9910663024023154
30,270,39,1.024658597175727
30,270,40,1.0488374161753917
30,270,41,0.9895971073891859
30,270,42,0.9590040626626132
30,270,43,0.9687079322083567
30,270,44,1.0188901974116453
30,270,45,1.0266397520936
30,270,46,1.0420195318500023
30,270,47,1.0020359173962732
30,270,48,1.00432970055362
30,270,49,1.0234508229592238
30,270,50,0.9592643066313182
30,270,51,1.0209009040745265
30,270,52,1.049617395557646
30,270,53,0.9953200788303104
30,270,54,0.953347471431885
30,270,55,0.9703224886988373
30,270,56,0.979501486916009
30,270,57,1.0313377436963793
30,270,58,0.9789721671119094
30,270,59,0.9988807805756571
30,270,60,0.9898262479396538
30,270,61,1.0452881257439333
30,270,62,1.0205433395560128
30,270,63,0.9833946441976832
30,270,64,1.0391506242800763
30,270,65,0.9815534416975621
30,270,66,1.0320962230622177
30,270,67,0.9636168898955894
30,270,68,0.9883046137855078
30,270,69,1.0423109354087334
30,270,70,0.9915678436554441
30,270,71,1.0046164179951307
30,270,72,0.9799726532148275
30,270,73,0.9803981034716992
30,270,74,0.9580337579260872
30,270,75,0.9926215875854772
30,270,76,1.0387077744553546
30,270,77,0.9725163488449081
30,270,78,1.0077536145640562
30,270,79,1.0185842357896655
30,270,80,0.9619777234964798
30,270,81,1.0123127085772694
30,270,82,0.985082719922445
30,270,83,1.0282554497690386
30,270,84,0.9824259990825692
30,270,85,1.0194781359209981
30,270,86,1.003862615104837
30,270,87,0.9926605865030451
30,270,88,1.0233445182780074
30,270,89,0.9778161995393116
30,270,90,1.0219567504935347
30,270,91,0.9750588774693031
30,270,92,1.0459068272235437
30,270,93,1.0483067058027962
30,270,94,1.0323435590041237
30,270,95,0.9676693767829383
30,270,96,0.9993929208645824
30,270,97,1.014947818974279
30,270,98,1.0257352077246265
30,270,99,1.0456901991678371
30,330,0,0.9800436521123981
30,330,1,0.995722656265483
30,330,2,0.9973161926431914
30,330,3,0.965157006712206
30,330,4,1.0021660355097015
30,330,5,1.0457343420276501
30,330,6,0.994568719784462
30,330,7,0.9830591070292538
30,330,8,1.028130441271436
30,330,9,0.9827748651127782
30,330,10,0.9621363838166308
30,330,11,0.9527279188644483
30,330,12,1.0005390058141599
30,330,13,1.0317863917760763
30,330,14,1.0288115707580967
30,330,15,1.0238362724832457
30,330,16,0.9686485945996788
30,330,17,0.9546483918628519
30,330,18,1.039880114139762
30,330,19,1.0390234032611114
30,330,20,0.9771816480102158
30,330,21,1.0396923488958052
30,330,22,1.0205632041095476
30,330,23,1.009268630630553
30,330,24,1.0453579864867382
30,330,25,1.042121361465801
30,330,26,1.0070599642479967
30,330,27,1.0008689221458273
30,330,28,0.9972308828043123
30,330,29,0.971006128840334
30,330,30,0.9678997678473279
30,330,31,1.0018838885830832
30,330,32,1.0229885628569393
30,330,33,0.9506984957882966
30,330,34,1.04805012692349
30,330,35,0.9733024429098889
30,330,36,0.9820904599097064
30,330,37,1.0498724578918697
30,330,38,1.011977093062995
30,330,39,1.0134236095563487
30,330,40,1.0371949592422443
30,330,41,0.9835563281702826
30,330,42,0.9941286452728196
30,330,43,1.045686108179687
30,330,44,0.9756835157691266
30,330,45,0.956037080068316
30,330,46,1.0261128914039164
30,330,47,1.0083028681966384
30,330,48,1.025188105172971
30,330,49,0.9687743905848488
30,330,50,1.0141037778774453
30,330,51,0.9701854977930386
30,330,52,1.0170017563954892
30,330,53,0.9593497768417588
30,330,54,1.0469217258061787
30,330,55,1.0467414334170877
30,330,56,0.9754517060276248
30,330,57,1.0027728549408004
30,330,58,1.0025916983162202
30,330,59,0.9594541024758209
30,330,60,1.0405394214457795
30,330,61,0.9888144296219481
30,330,62,0.9967332287617809
30,330,63,0.9697869266984221
30,330,64,1.0226955656467296
30,330,65,0.9654957410357291
30,330,66,1.0190096318474209
30,330,67,1.017982303521164
30,330,68,1.014102219094381
30,330,69,1.0129116471870203
30,330,70,0.9959143585980166
30,330,71,0.955156222467983
30,330,72,0.984887427474746
30,330,73,0.9532079181454021
30,330,74,0.9994071897558852
30,330,75,1.0241895300094195
30,330,76,1.0114701179128895
30,330,77,0.9912965820213179
30,330,78,1.0277230136218838
30,330,79,0.9667696477112127
30,330,80,1.0017823094206095
30,330,81,0.971621755505405
30,330,82,0.9972891241551437
30,330,83,0.9550206660567008
30,330,84,1.0372530862131226
30,330,85,0.9625662070216348
30,330,86,1.003557266058599
30,330,87,0.9824162762142504
30,330,88,0.975261611302949
30,330,89,0.9635096421731327
30,330,90,0.9509186015535163
30,330,91,0.9636830799754963
30,330,92,0.9706923509358723
30,330,93,0.9965452799919855
30,330,94,0.9500725229524034
30,330,95,0.9612524064753831
30,330,96,0.9885043142915464
30,330,97,0.9965348343496898
30,330,98,1.0197163786888301
30,330,99,1.0497413405722675
30,360,0,1.0133603859578013
30,360,1,1.0350565876992601
30,360,2,1.0356010795870585
30,360,3,0.9988936403098054
30,360,4,0.9615729402300164
30,360,5,1.0419196392014547
30,360,6,0.9506497434638909
30,360,7,1.0233351758271994
30,360,8,0.9664920343995953
30,360,9,1.0367504394103617
30,360,10,1.0401961203207342
30,360,11,0.9782931926903821
30,360,12,1.0241417602493248
30,360,13,0.998369073514743
30,360,14,0.9697031381133702
30,360,15,1.0215189037434722
30,360,16,0.9671816314896453
30,360,17,1.009503506319914
30,360,18,1.0055593873951025
30,360,19,1.0391593583329009
30,360,20,1.0201025356640971
30,360,21,1.0365777845142112
30,360,22,0.9611027856548232
30,360,23,0.9764048526951321
30,360,24,0.9958622385541374
30,360,25,0.9550540329771167
30,360,26,1.0171337715254096
30,360,27,0.974272021631059
30,360,28,0.9994500188682507
30,360,29,1.0237930496872134
30,360,30,1.0003216846286214
30,360,31,0.9776216228337221
30,360,32,0.955465682461558
30,360,33,0.9804988089070893
30,360,34,1.0397315470379105
30,360,35,0.979867388065813
30,360,36,0.9915317307665724
30,360,37,0.9518958476352233
30,360,38,0.9581877262532614
30,360,39,0.9568123235692221
30,360,40,0.970068021558751
30,360,41,1.0257339740500024
